ID,Source,Type,CreatedAt,Language,Content,Original Content,metadata.Version,metadata.Language_Name,metadata.Score,metadata.Language_Code,metadata.Rating,metadata.Upvotes,metadata.CountryISO2
38cd2723-33b5-5f90-872a-530546da0017,Appstore,RecordTypeReview,2025-02-04T07:14:17Z,spa,"They put ads every time you change songs; they should put fewer ads, and they should only show them when there is no internet.",Ponen anuncios cada q vas a cambiar canciones deberían poner menos y cada q no tengan internet deberían ponerlos,9.0.14,,,,3,0,mx
763d986e-2e4b-5fef-a393-f427c39b604a,Appstore,RecordTypeReview,2025-02-04T07:04:16Z,eng,"I set up an account in my phone and I am not able to play a single song 
The app keep asking me to buy premium for even playing a song from playlist","I set up an account in my phone and I am not able to play a single song 
The app keep asking me to buy premium for even playing a song from playlist",9.0.14,,,,1,0,in
2eea390e-64bf-5fc8-b61c-d6804b6df6dc,Playstore,RecordTypeReview,2025-02-04T07:03:05Z,spa,It's a good app 👍,Es buena app 👍,9.0.14.561,Spanish,5,es,,,
0b84b6c6-44ec-5e16-b378-24aac1b85918,Appstore,RecordTypeReview,2025-02-04T07:00:08Z,eng,Love the quality and every update makes the app better!,Love the quality and every update makes the app better!,9.0.14,,,,5,0,us
51e6a52e-7618-5718-b35c-79c4f1065771,Appstore,RecordTypeReview,2025-02-04T06:58:09Z,ita,"What a shame, lately the advertising has increased disproportionately compared to the music. At this point, better alternative apps: less advertising and more music.","Un peccato, ultimamente la pubblicità è aumentata in maniera sproporzionata rispetto alla musica. A questo punto meglio le app alternative: meno pubblicità e più musica",9.0.14,,,,1,0,it
5a4d363b-0a67-5236-82a6-7547623dc91f,Playstore,RecordTypeReview,2025-02-04T06:57:15Z,eng,Awesome,Awesome,9.0.14.561,English(US),5,en,,,
754e995a-a672-57d4-a97f-4815e50393e1,Appstore,RecordTypeReview,2025-02-04T06:50:01Z,eng,Overall this app is very nice. It started about 3 weeks ago that Spotify keeps of crashing. Note to self that I am listen on my iPad for a little over 2 years.,Overall this app is very nice. It started about 3 weeks ago that Spotify keeps of crashing. Note to self that I am listen on my iPad for a little over 2 years.,9.0.14,,,,3,0,us
1ad8f4ee-7b74-5c2d-b264-7f6c9bf0cb18,Appstore,RecordTypeReview,2025-02-04T06:40:51Z,jpn,"I signed up for the 2-month free plan, but it has passed and I am now paying 980 yen every month. Please tell me how to fix this.",2ヶ月無料のやつに入ったんですけど過ぎてしまって毎月980円払うことになってますどうしたら治るか教えてください,9.0.14,,,,3,0,jp
da8a98a0-e17a-5c55-9012-74c70d97a2fb,Appstore,RecordTypeReview,2025-02-04T06:38:56Z,eng,Awesome app with hours of pleasure,Awesome app with hours of pleasure,9.0.14,,,,5,0,my
32bd983b-ed4f-5f8f-8c17-23eb54f84b5d,Appstore,RecordTypeReview,2025-02-04T06:37:56Z,spa,Fantastic app,Fantastica app,9.0.14,,,,5,0,it
2c79c0a0-ca68-5103-b686-1138057376e7,Appstore,RecordTypeReview,2025-02-04T06:23:52Z,eng,So this only has adds and then put the song. And you can you turn it off and it will still be going,So this only has adds and then put the song. And you can you turn it off and it will still be going,9.0.14,,,,5,0,us
d817009e-bac6-5187-8fb8-5994f0217121,Appstore,RecordTypeReview,2025-02-04T06:23:07Z,eng,Keeps showing me songs that are recommended for you,Keeps showing me songs that are recommended for you,9.0.14,,,,3,0,us
26f7d617-fd4b-594e-8df1-8467e91c6e64,Appstore,RecordTypeReview,2025-02-04T06:21:16Z,deu,"There is the best podcast called ""Dick und Doof"".",Es gibt den besten Podcast dick und doof,9.0.14,,,,5,0,de
b01ca108-d37b-5c09-b0ca-93e0707bba57,Appstore,RecordTypeReview,2025-02-04T06:18:14Z,eng,I loved it at the start and it was amazing but then the new update came and whenever I tried to use my playlist other songs would be added by Spotify and when I try to listen to songs by themselves not even in a playlist it plays a different song I’m thinking of deleting the app unless they change it back soon,I loved it at the start and it was amazing but then the new update came and whenever I tried to use my playlist other songs would be added by Spotify and when I try to listen to songs by themselves not even in a playlist it plays a different song I’m thinking of deleting the app unless they change it back soon,9.0.14,,,,1,0,gb
d7bcc08d-d3a6-5f62-bcb6-59ab29960db3,Appstore,RecordTypeReview,2025-02-04T06:12:45Z,eng,Good,Good,9.0.14,,,,5,0,in
d932877f-656d-5fb6-bd06-63eb758a491c,Appstore,RecordTypeReview,2025-02-04T06:07:25Z,eng,Is not good enough,Is not good enough,9.0.14,,,,1,0,ng
d8994beb-8466-5fa6-bc48-6cd2aed64958,Appstore,RecordTypeReview,2025-02-04T06:06:53Z,tur,"I can't access the app, it says you are offline, check your connection, there is no problem with my connection, I also tried from the web, the Spotify website is not opening on my phone, where can I get support??","Uygulamaya giremiyorum, çevrimdışısın, bağlantını kontrol et uyarısı veriyor, bağlantımda sorun yok, webden de denedim telefondan, spotify web sitesi telefonumda açılmıyor, nereden destek alacağım??",9.0.14,,,,1,0,tr
a7eda61e-e4b8-571e-90d6-065c6dca178d,Appstore,RecordTypeReview,2025-02-04T06:02:16Z,eng,Like some songs that I really enjoy just don’t have the lyrics besides the lyrics the app is very good,Like some songs that I really enjoy just don’t have the lyrics besides the lyrics the app is very good,9.0.14,,,,5,0,us
9befb32d-7244-5bf6-8014-a1df6325a272,Appstore,RecordTypeReview,2025-02-04T05:56:33Z,vie,"It's quite good, however, I wonder why after just 1 month of using it, the repeat song mode works very poorly?",Khá tốt tuy nhiên mình thắc mắc tại s chỉ khoảng 1 thg khi sử dụng nó lại gắt chức nắng chế độ lặp lại bài hát ko khinnos hoạt động rất tốt ?,9.0.14,,,,3,0,vn
69c97ec5-a24b-50f5-929f-579ad29fe2de,Appstore,RecordTypeReview,2025-02-04T05:45:36Z,eng,"Songs on my playlist don’t play and instead they play other songs that are from the same genre. There are also times when I tap on a specific song and it plays a different song, this doesn’t happen all the time but it’s most of the time","Songs on my playlist don’t play and instead they play other songs that are from the same genre. There are also times when I tap on a specific song and it plays a different song, this doesn’t happen all the time but it’s most of the time",9.0.14,,,,4,0,us
b81314ba-a308-514f-be17-f322d9000098,Appstore,RecordTypeReview,2025-02-04T05:42:26Z,ind,"It's too overpriced even for switching songs you have to be premium? I'm not insulting the app, it's really good, but please bring back the song switching feature for free 😞",Terlalu overprice bahkan untuk switch lagu hrs premium? Tdk menghina apk sangat bgs tapi yah tolong balikin fitur switch lagu nya gratis 😞,9.0.14,,,,1,0,id
365e1ed4-98b6-54bf-a52d-5b1187209358,Appstore,RecordTypeReview,2025-02-04T05:36:34Z,ind,"The goat application keeps advertising emotions, the ads are repeated up to 2 times.","aplikasi kambing bkin emosi iklan terus iklan smpai 2 di ulang""",9.0.14,,,,1,0,id
99df3aae-eb6d-5bc8-91b6-6fd8a24bdc74,Appstore,RecordTypeReview,2025-02-04T05:35:32Z,jpn,"I love Spotify Premium. However, the free plan's commercials are so funny that I can't seem to want to upgrade 😂",Spotifyプレミアムを愛するものです。でも、フリープランのＣＭが面白すぎて、なかなかアップグレードする気になれません😂,9.0.14,,,,5,0,jp
b23927e6-6a50-5928-9a27-0cc44dbd3096,Appstore,RecordTypeReview,2025-02-04T05:32:52Z,dan,"I am really good at what you do, thank you very much, regards Gry sommer Agger",I er vildt gode til det I laver mange tak kh Gry sommer Agger,9.0.14,,,,5,0,dk
f4d12dad-df5f-5e0e-99a3-ca225c7d33ea,Appstore,RecordTypeReview,2025-02-04T05:32:00Z,eng,Very good no bad things about it listen every day and every night,Very good no bad things about it listen every day and every night,9.0.14,,,,5,0,ca
a572e2d0-b8ed-57b6-98ba-98863f35e2b9,Appstore,RecordTypeReview,2025-02-04T05:24:58Z,eng,Always updated by latest songs and has all kinds of genres.,Always updated by latest songs and has all kinds of genres.,9.0.14,,,,5,0,in
f6137f18-92e5-53aa-ba05-622fefa1982a,Appstore,RecordTypeReview,2025-02-04T05:24:26Z,eng,Can’t uprgade I don’t know why,Can’t uprgade I don’t know why,9.0.14,,,,1,0,us
93f509e6-dd18-5857-b381-3f05446a4d5f,Appstore,RecordTypeReview,2025-02-04T05:11:52Z,eng,"ReveluXion keep bombing 
Why is my song not available In Spotify playlist anymore","ReveluXion keep bombing 
Why is my song not available In Spotify playlist anymore",9.0.14,,,,5,0,ng
c3e5f06b-f1a1-5622-8abc-47f0e5a08550,Appstore,RecordTypeReview,2025-02-04T05:08:36Z,eng,This app is that bad it can’t handle other apps such as Facebook open with our cutting out audio something that’s been reported to Spotify now for a very long time and they are that useless they can’t fix .,This app is that bad it can’t handle other apps such as Facebook open with our cutting out audio something that’s been reported to Spotify now for a very long time and they are that useless they can’t fix .,9.0.14,,,,1,0,au
3cd57a49-4781-50dd-bcfc-c0066005593a,Appstore,RecordTypeReview,2025-02-04T04:57:48Z,eng,It is good with kids and adults and me!,It is good with kids and adults and me!,9.0.14,,,,5,0,ca
86c0feaa-a599-5e21-8867-f9602a92a172,Appstore,RecordTypeReview,2025-02-04T04:52:12Z,eng,"Not a fan of the shuffle playlist option. It does not shuffle the songs well, at all. Focussing on the songs I already listen to is silly. I put my playlist on shuffle because I want to hear the whole playlist, not just half a dozen, over and over. Otherwise I love it.","Not a fan of the shuffle playlist option. It does not shuffle the songs well, at all. Focussing on the songs I already listen to is silly. I put my playlist on shuffle because I want to hear the whole playlist, not just half a dozen, over and over. Otherwise I love it.",9.0.14,,,,3,0,ca
6b8de2ff-d8cd-55dc-81a5-36bbfe3fac7e,Appstore,RecordTypeReview,2025-02-04T04:33:08Z,eng,"I think it’s cruel to have smart shuffle on all the time for the free edition. Plus, the limited skips. And if you run out of skips, you cannot choose a different song in the playlist. Other than that, the app is good.","I think it’s cruel to have smart shuffle on all the time for the free edition. Plus, the limited skips. And if you run out of skips, you cannot choose a different song in the playlist. Other than that, the app is good.",9.0.14,,,,4,0,ca
d682852b-b1cd-5469-9e92-19af526b86d6,Appstore,RecordTypeReview,2025-02-04T04:30:12Z,eng,There is always an ad after one or two songs,There is always an ad after one or two songs,9.0.14,,,,1,0,in
c442f79f-52b3-516e-b693-801b3fa87a64,Appstore,RecordTypeReview,2025-02-04T04:29:05Z,eng,Best music app!!,Best music app!!,9.0.14,,,,5,0,us
16830f80-2832-5730-b486-8099722c8daa,Appstore,RecordTypeReview,2025-02-04T04:24:31Z,eng,Spotify is back again 🔥🔥,Spotify is back again 🔥🔥,9.0.14,,,,5,0,au
7c40fbf6-9b05-5fa0-8c7f-6379b0091602,Appstore,RecordTypeReview,2025-02-04T04:24:23Z,eng,"Spotify is one of the best apps you can get something people would love I mean someone like me can have a good opinion, your song is your opinion.","Spotify is one of the best apps you can get something people would love I mean someone like me can have a good opinion, your song is your opinion.",9.0.14,,,,5,0,us
d21a1387-dd06-5cac-887f-5904974080c9,Appstore,RecordTypeReview,2025-02-04T04:23:26Z,eng,The ridiculous program that I can't prove that we live in the same house with my wife. It doesn't deserve any star...,The ridiculous program that I can't prove that we live in the same house with my wife. It doesn't deserve any star...,9.0.14,,,,1,0,tr
706df365-662e-5c24-9591-f4232b0e6984,Appstore,RecordTypeReview,2025-02-04T04:16:59Z,eng,I loveeee Spotify,I loveeee Spotify,9.0.14,,,,4,0,us
28e69a67-7906-5559-9b06-34cfb9b7c361,Appstore,RecordTypeReview,2025-02-04T04:14:16Z,eng,love love love,love love love,9.0.14,,,,5,0,us
b5cf4d88-705a-5c5b-8748-4983d2d77b83,Appstore,RecordTypeReview,2025-02-04T04:13:01Z,eng,I am starting to not like this app it is hard for me to control and than when I make a playlist random songs just come on than when I try to take it off it doesn’t work it just keeps popping up I am really about to delete this app I am sick and tired of this mess come on fix this next time I am just deleting the app period. This comment was made in 2023 i have another one for 2025 you just have thr most unserious and unnecessary updstes ervr i dont undergsnad how do i chsnge my music now fix this,I am starting to not like this app it is hard for me to control and than when I make a playlist random songs just come on than when I try to take it off it doesn’t work it just keeps popping up I am really about to delete this app I am sick and tired of this mess come on fix this next time I am just deleting the app period. This comment was made in 2023 i have another one for 2025 you just have thr most unserious and unnecessary updstes ervr i dont undergsnad how do i chsnge my music now fix this,9.0.14,,,,1,0,us
b2d7f9ac-d784-594c-b00e-8845cb445a58,Appstore,RecordTypeReview,2025-02-04T04:00:54Z,eng,It doesn’t let me press which song I want to listen to in my playlist and its very annoying pls fix that,It doesn’t let me press which song I want to listen to in my playlist and its very annoying pls fix that,9.0.14,,,,3,0,us
53bbdfcd-57d7-5b3b-8be9-05ee07a48e37,Appstore,RecordTypeReview,2025-02-04T03:46:32Z,eng,"I love this app because I love music and yeah it’s an amazing app, would recommend!!! It has a lot of great features like blends with your friends you can make, and it has merch options to look at for your favorite artists, and events/shows that will inform you when a show by an artist is near where you live!","I love this app because I love music and yeah it’s an amazing app, would recommend!!! It has a lot of great features like blends with your friends you can make, and it has merch options to look at for your favorite artists, and events/shows that will inform you when a show by an artist is near where you live!",9.0.14,,,,5,0,us
8dae7601-2621-5504-9f33-34ca031b9908,Appstore,RecordTypeReview,2025-02-04T03:42:41Z,eng,"My recently played will NOT load after this last update, I have uninstalled spotify, cleared my cache and downloads, signed out and signed back in, disconnected and reconnected to my wifi, I have good service, and done basically everything possible to fix it but still it will not load. Which is incredibly annoying because if I like a song I have to immediately like it or add to a playlist , so if I am busy for roughly 2-5 minutes while listening to music, I can’t go back to recents to like it when im done","My recently played will NOT load after this last update, I have uninstalled spotify, cleared my cache and downloads, signed out and signed back in, disconnected and reconnected to my wifi, I have good service, and done basically everything possible to fix it but still it will not load. Which is incredibly annoying because if I like a song I have to immediately like it or add to a playlist , so if I am busy for roughly 2-5 minutes while listening to music, I can’t go back to recents to like it when im done",9.0.14,,,,4,0,us
